Schadstoff: Stickoxide (NOX)
Tagesmittelwerte
Einheit: ug/m3 eq. NO2
Quelle: NABEL
Datum/Zeit;Lugano-Università
01.01.2016;55.5
02.01.2016;66.7
03.01.2016;52.8
04.01.2016;48.4
05.01.2016;58.7
06.01.2016;38.7
07.01.2016;86.2
08.01.2016;87.2
09.01.2016;78.9
10.01.2016;56.0
11.01.2016;97.4
12.01.2016;91.5
13.01.2016;49.2
14.01.2016;101.9
15.01.2016;64.7
16.01.2016;21.0
17.01.2016;16.4
18.01.2016;53.8
19.01.2016;68.1
20.01.2016;91.5
21.01.2016;120.5
22.01.2016;113.9
23.01.2016;89.3
24.01.2016;77.4
25.01.2016;119.7
26.01.2016;139.6
27.01.2016;165.4
28.01.2016;123.5
29.01.2016;101.7
30.01.2016;71.6
31.01.2016;57.7
01.02.2016;170.5
02.02.2016;228.7
03.02.2016;126.8
04.02.2016;56.1
05.02.2016;81.9
06.02.2016;63.0
07.02.2016;42.2
08.02.2016;68.0
09.02.2016;91.5
10.02.2016;47.3
11.02.2016;57.4
12.02.2016;64.8
13.02.2016;52.3
14.02.2016;60.4
15.02.2016;54.5
16.02.2016;74.6
17.02.2016;56.5
18.02.2016;66.0
19.02.2016;46.7
20.02.2016;33.2
21.02.2016;41.2
22.02.2016;63.9
23.02.2016;62.9
24.02.2016;37.6
25.02.2016;42.1
26.02.2016;57.6
27.02.2016;33.3
28.02.2016;38.3
29.02.2016;93.7
01.03.2016;33.4
02.03.2016;46.5
03.03.2016;21.0
04.03.2016;54.4
05.03.2016;116.2
06.03.2016;62.3
07.03.2016;73.0
08.03.2016;49.8
09.03.2016;56.3
10.03.2016;61.0
11.03.2016;56.7
12.03.2016;37.1
13.03.2016;24.1
14.03.2016;36.5
15.03.2016;49.9
16.03.2016;30.8
17.03.2016;40.9
18.03.2016;45.9
19.03.2016;31.0
20.03.2016;22.4
21.03.2016;36.8
22.03.2016;38.6
23.03.2016;17.4
24.03.2016;33.1
25.03.2016;36.6
26.03.2016;33.1
27.03.2016;24.8
28.03.2016;20.9
29.03.2016;35.5
30.03.2016;35.2
31.03.2016;44.8
01.04.2016;46.2
02.04.2016;36.9
03.04.2016;25.6
04.04.2016;48.3
05.04.2016;33.3
06.04.2016;46.0
07.04.2016;39.0
08.04.2016;26.5
09.04.2016;21.4
10.04.2016;20.1
11.04.2016;31.1
12.04.2016;25.3
13.04.2016;36.8
14.04.2016;35.8
15.04.2016;37.1
16.04.2016;37.1
17.04.2016;28.8
18.04.2016;25.1
19.04.2016;20.0
20.04.2016;33.3
21.04.2016;27.4
22.04.2016;25.7
23.04.2016;13.3
24.04.2016;6.7
25.04.2016;17.8
26.04.2016;26.1
27.04.2016;17.7
28.04.2016;29.8
29.04.2016;28.6
30.04.2016;20.9
01.05.2016;14.2
02.05.2016;22.6
03.05.2016;13.6
04.05.2016;10.7
05.05.2016;12.6
06.05.2016;26.2
07.05.2016;21.7
08.05.2016;14.6
09.05.2016;35.4
10.05.2016;47.2
11.05.2016;41.4
12.05.2016;39.6
13.05.2016;31.1
14.05.2016;18.1
15.05.2016;10.2
16.05.2016;13.0
17.05.2016;21.6
18.05.2016;25.0
19.05.2016;21.6
20.05.2016;27.7
21.05.2016;19.0
22.05.2016;12.2
23.05.2016;22.5
24.05.2016;25.6
25.05.2016;21.0
26.05.2016;15.7
27.05.2016;22.5
28.05.2016;14.4
29.05.2016;12.6
30.05.2016;20.3
31.05.2016;34.1
01.06.2016;20.9
02.06.2016;20.2
03.06.2016;17.2
04.06.2016;16.0
05.06.2016;12.6
06.06.2016;18.1
07.06.2016;22.4
08.06.2016;21.0
09.06.2016;16.8
10.06.2016;15.1
11.06.2016;13.8
12.06.2016;9.3
13.06.2016;17.3
14.06.2016;18.2
15.06.2016;17.6
16.06.2016;24.1
17.06.2016;22.7
18.06.2016;14.9
19.06.2016;10.2
20.06.2016;17.0
21.06.2016;18.9
22.06.2016;18.7
23.06.2016;20.0
24.06.2016;21.1
25.06.2016;15.9
26.06.2016;9.6
27.06.2016;10.1
28.06.2016;16.4
29.06.2016;11.7
30.06.2016;21.0
01.07.2016;17.8
02.07.2016;13.6
03.07.2016;8.9
04.07.2016;14.8
05.07.2016;16.3
06.07.2016;19.6
07.07.2016;19.7
08.07.2016;17.3
09.07.2016;11.8
10.07.2016;10.0
11.07.2016;16.6
12.07.2016;20.2
13.07.2016;17.4
14.07.2016;13.2
15.07.2016;7.7
16.07.2016;9.9
17.07.2016;8.9
18.07.2016;19.0
19.07.2016;18.8
20.07.2016;19.6
21.07.2016;23.7
22.07.2016;25.5
23.07.2016;17.4
24.07.2016;10.0
25.07.2016;19.4
26.07.2016;16.6
27.07.2016;16.5
28.07.2016;15.9
29.07.2016;16.1
30.07.2016;14.1
31.07.2016;9.3
01.08.2016;10.5
02.08.2016;13.5
03.08.2016;14.5
04.08.2016;14.9
05.08.2016;17.8
06.08.2016;5.4
07.08.2016;8.1
08.08.2016;14.5
09.08.2016;20.2
10.08.2016;11.3
11.08.2016;15.8
12.08.2016;13.8
13.08.2016;11.5
14.08.2016;9.0
15.08.2016;9.3
16.08.2016;16.5
17.08.2016;16.5
18.08.2016;14.9
19.08.2016;17.7
20.08.2016;22.8
21.08.2016;6.7
22.08.2016;16.5
23.08.2016;20.2
24.08.2016;20.3
25.08.2016;19.9
26.08.2016;23.0
27.08.2016;13.7
28.08.2016;11.7
29.08.2016;20.6
30.08.2016;27.8
31.08.2016;22.7
01.09.2016;25.4
02.09.2016;22.4
03.09.2016;16.0
04.09.2016;12.7
05.09.2016;19.8
06.09.2016;13.5
07.09.2016;21.0
08.09.2016;24.2
09.09.2016;29.6
10.09.2016;17.8
11.09.2016;8.7
12.09.2016;25.1
13.09.2016;27.0
14.09.2016;26.9
15.09.2016;28.8
16.09.2016;28.1
17.09.2016;16.6
18.09.2016;12.2
19.09.2016;23.2
20.09.2016;30.7
21.09.2016;32.7
22.09.2016;27.8
23.09.2016;26.3
24.09.2016;17.8
25.09.2016;13.6
26.09.2016;29.7
27.09.2016;36.3
28.09.2016;32.4
29.09.2016;33.9
30.09.2016;33.8
01.10.2016;21.8
02.10.2016;13.1
03.10.2016;24.2
04.10.2016;36.6
05.10.2016;33.6
06.10.2016;23.0
07.10.2016;33.4
08.10.2016;27.9
09.10.2016;25.7
10.10.2016;32.6
11.10.2016;33.4
12.10.2016;43.9
13.10.2016;51.1
14.10.2016;67.0
15.10.2016;52.3
16.10.2016;26.0
17.10.2016;59.8
18.10.2016;42.2
19.10.2016;42.3
20.10.2016;38.2
21.10.2016;38.1
22.10.2016;38.0
23.10.2016;32.6
24.10.2016;70.0
25.10.2016;83.1
26.10.2016;67.1
27.10.2016;48.9
28.10.2016;51.4
29.10.2016;35.8
30.10.2016;27.8
31.10.2016;42.6
01.11.2016;31.1
02.11.2016;67.6
03.11.2016;52.8
04.11.2016;40.7
05.11.2016;48.2
06.11.2016;27.3
07.11.2016;59.2
08.11.2016;55.4
09.11.2016;61.6
10.11.2016;71.0
11.11.2016;70.6
12.11.2016;28.4
13.11.2016;44.7
14.11.2016;61.3
15.11.2016;89.7
16.11.2016;100.0
17.11.2016;104.3
18.11.2016;139.6
19.11.2016;92.2
20.11.2016;55.8
21.11.2016;91.5
22.11.2016;116.0
23.11.2016;97.3
24.11.2016;115.1
25.11.2016;79.8
26.11.2016;43.0
27.11.2016;35.2
28.11.2016;57.9
29.11.2016;42.4
30.11.2016;79.6
01.12.2016;179.4
02.12.2016;140.8
03.12.2016;79.9
04.12.2016;73.2
05.12.2016;75.6
06.12.2016;83.4
07.12.2016;101.3
08.12.2016;63.8
09.12.2016;100.4
10.12.2016;82.6
11.12.2016;68.4
12.12.2016;177.5
13.12.2016;133.6
14.12.2016;110.1
15.12.2016;110.0
16.12.2016;132.7
17.12.2016;71.2
18.12.2016;67.9
19.12.2016;97.0
20.12.2016;91.1
21.12.2016;109.9
22.12.2016;122.5
23.12.2016;143.0
24.12.2016;94.2
25.12.2016;95.6
26.12.2016;103.7
27.12.2016;15.2
28.12.2016;96.7
29.12.2016;39.1
30.12.2016;57.1
31.12.2016;54.9
01.01.2017;54.6
02.01.2017;86.0
03.01.2017;37.9
04.01.2017;55.4
05.01.2017;17.5
06.01.2017;32.1
07.01.2017;48.7
08.01.2017;63.9
09.01.2017;105.1
10.01.2017;101.1
11.01.2017;52.7
12.01.2017;105.9
13.01.2017;80.6
14.01.2017;39.9
15.01.2017;26.7
16.01.2017;34.3
17.01.2017;44.0
18.01.2017;83.2
19.01.2017;105.2
20.01.2017;113.3
21.01.2017;63.4
22.01.2017;53.9
23.01.2017;91.8
24.01.2017;92.7
25.01.2017;108.0
26.01.2017;100.1
27.01.2017;119.1
28.01.2017;128.2
29.01.2017;91.7
30.01.2017;124.7
31.01.2017;190.6
01.02.2017;140.1
02.02.2017;179.2
03.02.2017;153.3
04.02.2017;53.3
05.02.2017;38.1
06.02.2017;29.9
07.02.2017;74.0
08.02.2017;60.3
09.02.2017;47.6
10.02.2017;
11.02.2017;
12.02.2017;
13.02.2017;
14.02.2017;51.2
15.02.2017;75.1
16.02.2017;99.4
17.02.2017;94.9
18.02.2017;40.5
19.02.2017;41.4
20.02.2017;74.8
21.02.2017;99.7
22.02.2017;75.6
23.02.2017;108.4
24.02.2017;67.4
25.02.2017;28.4
26.02.2017;35.6
27.02.2017;59.2
28.02.2017;61.7
01.03.2017;50.7
02.03.2017;59.1
03.03.2017;81.1
04.03.2017;32.3
05.03.2017;19.1
06.03.2017;41.9
07.03.2017;31.8
08.03.2017;42.8
09.03.2017;54.5
10.03.2017;25.1
11.03.2017;31.6
12.03.2017;31.4
13.03.2017;45.0
14.03.2017;59.9
15.03.2017;83.0
16.03.2017;73.6
17.03.2017;57.5
18.03.2017;38.8
19.03.2017;38.7
20.03.2017;37.8
21.03.2017;45.4
22.03.2017;43.9
23.03.2017;42.0
24.03.2017;60.3
25.03.2017;28.1
26.03.2017;14.1
27.03.2017;27.9
28.03.2017;49.1
29.03.2017;58.9
30.03.2017;59.2
31.03.2017;56.1
01.04.2017;28.7
02.04.2017;17.3
03.04.2017;40.0
04.04.2017;39.0
05.04.2017;20.7
06.04.2017;27.7
07.04.2017;52.8
08.04.2017;33.4
09.04.2017;22.9
10.04.2017;33.6
11.04.2017;37.1
12.04.2017;28.6
13.04.2017;35.8
14.04.2017;27.0
15.04.2017;23.5
16.04.2017;12.8
17.04.2017;10.3
18.04.2017;15.5
19.04.2017;11.1
20.04.2017;18.4
21.04.2017;30.1
22.04.2017;26.0
23.04.2017;15.8
24.04.2017;25.4
25.04.2017;37.2
26.04.2017;42.1
27.04.2017;36.2
28.04.2017;20.7
29.04.2017;18.9
30.04.2017;20.6
01.05.2017;23.6
02.05.2017;30.1
03.05.2017;24.8
04.05.2017;30.8
05.05.2017;28.8
06.05.2017;32.0
07.05.2017;18.8
08.05.2017;20.7
09.05.2017;22.7
10.05.2017;21.0
11.05.2017;30.3
12.05.2017;25.8
13.05.2017;14.3
14.05.2017;14.6
15.05.2017;21.8
16.05.2017;21.1
17.05.2017;20.6
18.05.2017;19.2
19.05.2017;25.7
20.05.2017;10.4
21.05.2017;11.6
22.05.2017;22.0
23.05.2017;22.4
24.05.2017;21.2
25.05.2017;11.3
26.05.2017;13.5
27.05.2017;13.1
28.05.2017;12.1
29.05.2017;17.0
30.05.2017;16.9
31.05.2017;17.7
01.06.2017;17.0
02.06.2017;16.7
03.06.2017;11.5
04.06.2017;8.3
05.06.2017;10.6
06.06.2017;22.0
07.06.2017;17.9
08.06.2017;19.9
09.06.2017;19.7
10.06.2017;15.8
11.06.2017;11.3
12.06.2017;17.1
13.06.2017;18.6
14.06.2017;23.0
15.06.2017;12.3
16.06.2017;16.3
17.06.2017;8.7
18.06.2017;7.9
19.06.2017;14.0
20.06.2017;16.5
21.06.2017;16.9
22.06.2017;17.7
23.06.2017;17.3
24.06.2017;13.7
25.06.2017;7.6
26.06.2017;13.0
27.06.2017;20.4
28.06.2017;25.5
29.06.2017;8.8
30.06.2017;16.5
01.07.2017;10.5
02.07.2017;9.6
03.07.2017;16.0
04.07.2017;17.1
05.07.2017;17.5
06.07.2017;17.6
07.07.2017;20.2
08.07.2017;11.2
09.07.2017;9.8
10.07.2017;14.6
11.07.2017;14.2
12.07.2017;13.8
13.07.2017;20.2
14.07.2017;15.3
15.07.2017;8.8
16.07.2017;7.4
17.07.2017;19.7
18.07.2017;17.4
19.07.2017;20.8
20.07.2017;19.5
21.07.2017;17.1
22.07.2017;9.4
23.07.2017;7.8
24.07.2017;16.4
25.07.2017;8.7
26.07.2017;13.2
27.07.2017;22.0
28.07.2017;17.3
29.07.2017;12.4
30.07.2017;8.0
31.07.2017;13.8
01.08.2017;12.2
02.08.2017;16.2
03.08.2017;17.0
04.08.2017;16.7
05.08.2017;11.0
06.08.2017;9.0
07.08.2017;12.4
08.08.2017;17.7
09.08.2017;17.5
10.08.2017;19.1
11.08.2017;19.0
12.08.2017;12.9
13.08.2017;8.2
14.08.2017;15.9
15.08.2017;9.0
16.08.2017;13.5
17.08.2017;14.0
18.08.2017;16.4
19.08.2017;10.5
20.08.2017;6.0
21.08.2017;16.0
22.08.2017;17.3
23.08.2017;19.6
24.08.2017;20.2
25.08.2017;19.6
26.08.2017;12.9
27.08.2017;10.3
28.08.2017;23.6
29.08.2017;21.0
30.08.2017;19.5
31.08.2017;23.3
01.09.2017;22.3
02.09.2017;11.6
03.09.2017;9.2
04.09.2017;21.8
05.09.2017;23.1
06.09.2017;22.6
07.09.2017;21.8
08.09.2017;19.3
09.09.2017;14.7
10.09.2017;13.3
11.09.2017;25.8
12.09.2017;24.4
13.09.2017;26.5
14.09.2017;36.9
15.09.2017;34.9
16.09.2017;12.4
17.09.2017;10.4
18.09.2017;30.3
19.09.2017;23.2
20.09.2017;39.2
21.09.2017;29.4
22.09.2017;33.7
23.09.2017;18.2
24.09.2017;11.1
25.09.2017;22.4
26.09.2017;29.1
27.09.2017;33.2
28.09.2017;33.5
29.09.2017;32.5
30.09.2017;22.6
01.10.2017;16.9
02.10.2017;29.8
03.10.2017;40.5
04.10.2017;36.2
05.10.2017;33.9
06.10.2017;27.8
07.10.2017;19.5
08.10.2017;26.5
09.10.2017;37.1
10.10.2017;39.7
11.10.2017;48.6
12.10.2017;44.6
13.10.2017;44.5
14.10.2017;30.5
15.10.2017;22.5
16.10.2017;46.0
17.10.2017;42.5
18.10.2017;48.9
19.10.2017;46.7
20.10.2017;56.1
21.10.2017;44.8
22.10.2017;21.2
23.10.2017;16.7
24.10.2017;70.6
25.10.2017;69.6
26.10.2017;75.7
27.10.2017;48.1
28.10.2017;33.7
29.10.2017;28.4
30.10.2017;35.7
31.10.2017;46.8
01.11.2017;29.4
02.11.2017;55.9
03.11.2017;54.5
04.11.2017;64.7
05.11.2017;26.0
06.11.2017;37.3
07.11.2017;79.7
08.11.2017;50.6
09.11.2017;50.8
10.11.2017;55.0
11.11.2017;41.1
12.11.2017;38.7
13.11.2017;10.9
14.11.2017;64.7
15.11.2017;80.1
16.11.2017;82.0
17.11.2017;79.6
18.11.2017;52.8
19.11.2017;23.5
20.11.2017;65.2
21.11.2017;92.5
22.11.2017;104.2
23.11.2017;148.4
24.11.2017;92.1
25.11.2017;66.7
26.11.2017;9.0
27.11.2017;63.4
28.11.2017;83.9
29.11.2017;109.2
30.11.2017;41.7
01.12.2017;73.1
02.12.2017;48.4
03.12.2017;52.6
04.12.2017;138.0
05.12.2017;123.8
06.12.2017;104.6
07.12.2017;98.7
08.12.2017;52.6
09.12.2017;19.1
10.12.2017;30.9
11.12.2017;112.7
12.12.2017;192.2
13.12.2017;116.7
14.12.2017;103.8
15.12.2017;108.4
16.12.2017;60.8
17.12.2017;25.6
18.12.2017;94.7
19.12.2017;117.6
20.12.2017;105.6
21.12.2017;112.2
22.12.2017;176.3
23.12.2017;122.4
24.12.2017;77.1
25.12.2017;69.5
26.12.2017;61.5
27.12.2017;111.0
28.12.2017;23.6
29.12.2017;35.5
30.12.2017;37.8
31.12.2017;52.3
01.01.2018;71.4
02.01.2018;73.8
03.01.2018;54.0
04.01.2018;48.2
05.01.2018;62.0
06.01.2018;71.2
07.01.2018;59.9
08.01.2018;108.5
09.01.2018;47.4
10.01.2018;47.5
11.01.2018;58.7
12.01.2018;75.9
13.01.2018;50.9
14.01.2018;42.7
15.01.2018;70.4
16.01.2018;58.7
17.01.2018;45.6
18.01.2018;67.0
19.01.2018;73.2
20.01.2018;30.1
21.01.2018;19.7
22.01.2018;66.3
23.01.2018;96.1
24.01.2018;122.4
25.01.2018;119.9
26.01.2018;111.8
27.01.2018;61.6
28.01.2018;55.4
29.01.2018;106.6
30.01.2018;119.4
31.01.2018;166.7
01.02.2018;95.6
02.02.2018;66.4
03.02.2018;24.6
04.02.2018;30.3
05.02.2018;42.2
06.02.2018;44.1
07.02.2018;50.6
08.02.2018;69.7
09.02.2018;73.6
10.02.2018;34.0
11.02.2018;30.5
12.02.2018;36.9
13.02.2018;38.7
14.02.2018;46.6
15.02.2018;56.8
16.02.2018;60.3
17.02.2018;66.8
18.02.2018;44.3
19.02.2018;41.1
20.02.2018;54.9
21.02.2018;61.0
22.02.2018;53.2
23.02.2018;43.1
24.02.2018;37.9
25.02.2018;19.2
26.02.2018;27.6
27.02.2018;31.9
28.02.2018;42.7
01.03.2018;47.5
02.03.2018;74.8
03.03.2018;50.6
04.03.2018;39.5
05.03.2018;55.3
06.03.2018;45.4
07.03.2018;65.1
08.03.2018;51.7
09.03.2018;58.9
10.03.2018;31.3
11.03.2018;27.3
12.03.2018;41.2
13.03.2018;48.0
14.03.2018;47.4
15.03.2018;32.5
16.03.2018;33.4
17.03.2018;29.5
18.03.2018;18.9
19.03.2018;28.2
20.03.2018;32.6
21.03.2018;22.1
22.03.2018;33.8
23.03.2018;32.5
24.03.2018;29.3
25.03.2018;21.9
26.03.2018;37.8
27.03.2018;43.1
28.03.2018;31.9
29.03.2018;29.3
30.03.2018;36.7
31.03.2018;20.5
01.04.2018;20.9
02.04.2018;14.0
03.04.2018;37.1
04.04.2018;34.6
05.04.2018;24.3
06.04.2018;35.8
07.04.2018;26.3
08.04.2018;18.4
09.04.2018;29.3
10.04.2018;27.6
11.04.2018;32.9
12.04.2018;24.4
13.04.2018;39.6
14.04.2018;23.4
15.04.2018;29.9
16.04.2018;41.9
17.04.2018;37.4
18.04.2018;31.2
19.04.2018;32.8
20.04.2018;32.2
21.04.2018;19.1
22.04.2018;16.5
23.04.2018;26.6
24.04.2018;24.5
25.04.2018;25.4
26.04.2018;22.9
27.04.2018;34.8
28.04.2018;14.8
29.04.2018;9.5
30.04.2018;13.0
01.05.2018;8.9
02.05.2018;28.6
03.05.2018;38.1
04.05.2018;37.9
05.05.2018;18.3
06.05.2018;11.9
07.05.2018;16.9
08.05.2018;17.9
09.05.2018;19.9
10.05.2018;10.9
11.05.2018;22.0
12.05.2018;16.7
13.05.2018;11.1
14.05.2018;14.5
15.05.2018;20.2
16.05.2018;18.8
17.05.2018;18.7
18.05.2018;20.2
19.05.2018;10.7
20.05.2018;11.8
21.05.2018;11.2
22.05.2018;24.4
23.05.2018;17.1
24.05.2018;19.1
25.05.2018;19.9
26.05.2018;12.9
27.05.2018;8.5
28.05.2018;17.6
29.05.2018;19.5
30.05.2018;20.8
31.05.2018;11.0
01.06.2018;15.6
02.06.2018;12.0
03.06.2018;9.0
04.06.2018;21.3
05.06.2018;16.7
06.06.2018;12.9
07.06.2018;12.0
08.06.2018;21.7
09.06.2018;10.8
10.06.2018;8.5
11.06.2018;19.1
12.06.2018;18.1
13.06.2018;19.0
14.06.2018;16.3
15.06.2018;16.7
16.06.2018;11.6
17.06.2018;8.8
18.06.2018;14.5
19.06.2018;15.6
20.06.2018;17.8
21.06.2018;14.6
22.06.2018;9.6
23.06.2018;
24.06.2018;
25.06.2018;
26.06.2018;13.5
27.06.2018;13.0
28.06.2018;14.1
29.06.2018;8.9
30.06.2018;11.9
01.07.2018;10.7
02.07.2018;10.7
03.07.2018;13.7
04.07.2018;13.5
05.07.2018;15.5
06.07.2018;14.9
07.07.2018;8.8
08.07.2018;8.0
09.07.2018;14.3
10.07.2018;17.2
11.07.2018;12.1
12.07.2018;15.1
13.07.2018;15.0
14.07.2018;10.2
15.07.2018;7.8
16.07.2018;14.0
17.07.2018;16.7
18.07.2018;16.0
19.07.2018;17.1
20.07.2018;19.9
21.07.2018;11.7
22.07.2018;8.9
23.07.2018;18.0
24.07.2018;17.2
25.07.2018;17.2
26.07.2018;16.1
27.07.2018;14.5
28.07.2018;10.7
29.07.2018;8.5
30.07.2018;15.0
31.07.2018;15.6
01.08.2018;9.9
02.08.2018;19.5
03.08.2018;16.2
04.08.2018;10.4
05.08.2018;8.0
06.08.2018;20.1
07.08.2018;13.7
08.08.2018;12.9
09.08.2018;11.2
10.08.2018;11.5
11.08.2018;8.8
12.08.2018;9.2
13.08.2018;17.3
14.08.2018;14.0
15.08.2018;7.9
16.08.2018;14.9
17.08.2018;12.9
18.08.2018;9.8
19.08.2018;8.3
20.08.2018;15.0
21.08.2018;15.1
22.08.2018;16.6
23.08.2018;16.2
24.08.2018;15.4
25.08.2018;10.5
26.08.2018;7.1
27.08.2018;19.5
28.08.2018;21.2
29.08.2018;21.2
30.08.2018;21.8
31.08.2018;22.1
01.09.2018;16.6
02.09.2018;11.6
03.09.2018;21.1
04.09.2018;18.6
05.09.2018;20.1
06.09.2018;17.5
07.09.2018;18.6
08.09.2018;12.5
09.09.2018;11.1
10.09.2018;19.8
11.09.2018;20.6
12.09.2018;21.6
13.09.2018;24.0
14.09.2018;25.0
15.09.2018;13.8
16.09.2018;16.1
17.09.2018;24.8
18.09.2018;24.1
19.09.2018;22.2
20.09.2018;22.5
21.09.2018;26.1
22.09.2018;15.3
23.09.2018;12.0
24.09.2018;9.9
25.09.2018;21.1
26.09.2018;18.8
27.09.2018;28.4
28.09.2018;32.4
29.09.2018;19.1
30.09.2018;14.1
01.10.2018;19.6
02.10.2018;30.6
03.10.2018;33.2
04.10.2018;35.2
05.10.2018;35.5
06.10.2018;25.9
07.10.2018;15.9
08.10.2018;31.9
09.10.2018;36.0
10.10.2018;39.9
11.10.2018;37.0
12.10.2018;33.6
13.10.2018;24.3
14.10.2018;17.7
15.10.2018;37.0
16.10.2018;32.0
17.10.2018;41.9
18.10.2018;38.5
19.10.2018;39.1
20.10.2018;25.6
21.10.2018;15.9
22.10.2018;25.1
23.10.2018;46.5
24.10.2018;48.2
25.10.2018;44.2
26.10.2018;37.7
27.10.2018;22.8
28.10.2018;18.9
29.10.2018;35.1
30.10.2018;35.1
31.10.2018;49.3
01.11.2018;24.8
02.11.2018;47.3
03.11.2018;35.0
04.11.2018;36.3
05.11.2018;60.2
06.11.2018;55.7
07.11.2018;50.4
08.11.2018;41.0
09.11.2018;38.2
10.11.2018;30.6
11.11.2018;28.5
12.11.2018;60.4
13.11.2018;54.9
14.11.2018;56.9
15.11.2018;48.5
16.11.2018;39.3
17.11.2018;28.2
18.11.2018;26.1
19.11.2018;44.7
20.11.2018;45.0
21.11.2018;72.5
22.11.2018;65.8
23.11.2018;64.1
24.11.2018;38.6
25.11.2018;36.2
26.11.2018;71.7
27.11.2018;19.0
28.11.2018;59.0
29.11.2018;78.8
30.11.2018;81.8
01.12.2018;60.6
02.12.2018;55.2
03.12.2018;82.7
04.12.2018;94.4
05.12.2018;78.2
06.12.2018;81.0
07.12.2018;92.8
08.12.2018;31.5
09.12.2018;23.6
10.12.2018;22.2
11.12.2018;26.2
12.12.2018;68.5
13.12.2018;80.1
14.12.2018;71.6
15.12.2018;66.6
16.12.2018;65.6
17.12.2018;131.5
18.12.2018;112.7
19.12.2018;126.4
20.12.2018;92.3
21.12.2018;83.4
22.12.2018;73.2
23.12.2018;81.5
24.12.2018;47.8
25.12.2018;43.1
26.12.2018;46.3
27.12.2018;72.9
28.12.2018;95.5
29.12.2018;83.9
30.12.2018;29.2
31.12.2018;85.6
01.01.2019;50.5
02.01.2019;14.6
03.01.2019;13.2
04.01.2019;64.3
05.01.2019;57.8
06.01.2019;8.8
07.01.2019;58.3
08.01.2019;72.7
09.01.2019;16.5
10.01.2019;12.6
11.01.2019;31.9
12.01.2019;78.5
13.01.2019;39.1
14.01.2019;20.8
15.01.2019;41.4
16.01.2019;70.6
17.01.2019;60.2
18.01.2019;40.6
19.01.2019;30.0
20.01.2019;32.9
21.01.2019;61.7
22.01.2019;68.1
23.01.2019;67.8
24.01.2019;81.7
25.01.2019;32.5
26.01.2019;74.5
27.01.2019;75.7
28.01.2019;36.1
29.01.2019;56.1
30.01.2019;54.9
31.01.2019;55.1
01.02.2019;117.8
02.02.2019;97.5
03.02.2019;30.2
04.02.2019;47.9
05.02.2019;66.7
06.02.2019;79.4
07.02.2019;95.4
08.02.2019;93.0
09.02.2019;49.3
10.02.2019;46.3
11.02.2019;18.3
12.02.2019;22.6
13.02.2019;67.4
14.02.2019;79.3
15.02.2019;77.4
16.02.2019;62.8
17.02.2019;46.7
18.02.2019;72.4
19.02.2019;64.6
20.02.2019;61.9
21.02.2019;71.7
22.02.2019;65.8
23.02.2019;25.0
24.02.2019;41.5
25.02.2019;74.8
26.02.2019;110.4
27.02.2019;87.3
28.02.2019;85.4
01.03.2019;34.5
02.03.2019;29.8
03.03.2019;34.1
04.03.2019;72.8
05.03.2019;46.5
06.03.2019;91.6
07.03.2019;59.5
08.03.2019;52.9
09.03.2019;31.1
10.03.2019;31.1
11.03.2019;17.1
12.03.2019;31.3
13.03.2019;31.8
14.03.2019;25.3
15.03.2019;29.5
16.03.2019;26.0
17.03.2019;20.6
18.03.2019;12.1
19.03.2019;24.6
20.03.2019;34.1
21.03.2019;40.7
22.03.2019;49.0
23.03.2019;35.5
24.03.2019;27.6
25.03.2019;
26.03.2019;
27.03.2019;
28.03.2019;
29.03.2019;45.4
30.03.2019;27.9
31.03.2019;25.6
01.04.2019;46.5
02.04.2019;44.3
03.04.2019;29.4
04.04.2019;17.4
05.04.2019;39.5
06.04.2019;26.2
07.04.2019;19.4
08.04.2019;29.3
09.04.2019;25.5
10.04.2019;35.4
11.04.2019;28.9
12.04.2019;26.4
13.04.2019;16.7
14.04.2019;13.2
15.04.2019;42.1
16.04.2019;38.4
17.04.2019;36.4
18.04.2019;37.8
19.04.2019;21.0
20.04.2019;18.3
21.04.2019;16.0
22.04.2019;12.6
23.04.2019;23.0
24.04.2019;28.0
25.04.2019;27.4
26.04.2019;22.9
27.04.2019;19.6
28.04.2019;6.9
29.04.2019;9.9
30.04.2019;14.0
01.05.2019;13.9
02.05.2019;22.0
03.05.2019;17.7
04.05.2019;12.1
05.05.2019;4.7
06.05.2019;10.4
07.05.2019;24.4
08.05.2019;29.2
09.05.2019;19.6
10.05.2019;22.3
11.05.2019;20.6
12.05.2019;5.7
13.05.2019;14.0
14.05.2019;21.2
15.05.2019;18.6
16.05.2019;21.1
17.05.2019;26.1
18.05.2019;13.8
19.05.2019;12.0
20.05.2019;18.6
21.05.2019;18.5
22.05.2019;25.3
23.05.2019;21.1
24.05.2019;21.2
25.05.2019;13.9
26.05.2019;12.4
27.05.2019;22.8
28.05.2019;16.2
29.05.2019;13.4
30.05.2019;11.7
31.05.2019;14.3
01.06.2019;13.4
02.06.2019;11.6
03.06.2019;18.7
04.06.2019;17.6
05.06.2019;18.0
06.06.2019;19.5
07.06.2019;16.4
08.06.2019;10.8
09.06.2019;12.5
10.06.2019;14.0
11.06.2019;21.9
12.06.2019;17.9
13.06.2019;14.9
14.06.2019;20.5
15.06.2019;11.8
16.06.2019;8.4
17.06.2019;16.2
18.06.2019;15.3
19.06.2019;18.1
20.06.2019;10.6
21.06.2019;18.6
