Schadstoff: Stickstoffdioxid (NO2)
Tagesmittelwerte
Einheit: ug/m3
Quelle: NABEL
Datum/Zeit;Lugano-Università
01.01.2016;35.5
02.01.2016;42.1
03.01.2016;38.8
04.01.2016;36.3
05.01.2016;35.5
06.01.2016;29.9
07.01.2016;43.9
08.01.2016;45.1
09.01.2016;41.8
10.01.2016;33.8
11.01.2016;43.7
12.01.2016;45.5
13.01.2016;32.5
14.01.2016;51.8
15.01.2016;34.2
16.01.2016;17.9
17.01.2016;13.9
18.01.2016;37.5
19.01.2016;44.8
20.01.2016;54.8
21.01.2016;64.5
22.01.2016;64.0
23.01.2016;56.3
24.01.2016;50.0
25.01.2016;57.1
26.01.2016;59.6
27.01.2016;59.2
28.01.2016;53.5
29.01.2016;49.2
30.01.2016;45.0
31.01.2016;38.4
01.02.2016;59.8
02.02.2016;64.2
03.02.2016;46.6
04.02.2016;35.7
05.02.2016;48.6
06.02.2016;45.0
07.02.2016;36.0
08.02.2016;43.3
09.02.2016;47.8
10.02.2016;32.1
11.02.2016;39.6
12.02.2016;46.4
13.02.2016;40.5
14.02.2016;43.9
15.02.2016;36.8
16.02.2016;46.6
17.02.2016;41.8
18.02.2016;42.0
19.02.2016;27.9
20.02.2016;27.1
21.02.2016;33.7
22.02.2016;44.5
23.02.2016;45.6
24.02.2016;28.9
25.02.2016;35.6
26.02.2016;38.7
27.02.2016;29.3
28.02.2016;32.9
29.02.2016;52.4
01.03.2016;26.6
02.03.2016;34.0
03.03.2016;17.5
04.03.2016;41.6
05.03.2016;61.0
06.03.2016;45.6
07.03.2016;47.8
08.03.2016;31.1
09.03.2016;42.6
10.03.2016;44.5
11.03.2016;42.5
12.03.2016;32.8
13.03.2016;22.3
14.03.2016;29.1
15.03.2016;38.2
16.03.2016;26.1
17.03.2016;31.5
18.03.2016;34.9
19.03.2016;27.9
20.03.2016;20.4
21.03.2016;29.9
22.03.2016;31.4
23.03.2016;14.8
24.03.2016;28.8
25.03.2016;31.9
26.03.2016;29.4
27.03.2016;22.9
28.03.2016;19.5
29.03.2016;26.4
30.03.2016;31.7
31.03.2016;36.6
01.04.2016;36.1
02.04.2016;29.1
03.04.2016;22.5
04.04.2016;39.3
05.04.2016;28.2
06.04.2016;31.5
07.04.2016;28.9
08.04.2016;20.6
09.04.2016;18.4
10.04.2016;17.6
11.04.2016;24.6
12.04.2016;22.9
13.04.2016;30.5
14.04.2016;25.9
15.04.2016;30.4
16.04.2016;31.7
17.04.2016;25.7
18.04.2016;19.8
19.04.2016;17.1
20.04.2016;23.9
21.04.2016;24.2
22.04.2016;21.6
23.04.2016;12.0
24.04.2016;5.6
25.04.2016;14.5
26.04.2016;22.3
27.04.2016;14.5
28.04.2016;26.0
29.04.2016;25.5
30.04.2016;18.7
01.05.2016;12.6
02.05.2016;18.7
03.05.2016;11.7
04.05.2016;8.7
05.05.2016;11.7
06.05.2016;23.1
07.05.2016;20.2
08.05.2016;13.6
09.05.2016;31.3
10.05.2016;39.8
11.05.2016;29.9
12.05.2016;32.8
13.05.2016;23.5
14.05.2016;14.1
15.05.2016;8.8
16.05.2016;11.6
17.05.2016;17.6
18.05.2016;22.5
19.05.2016;18.3
20.05.2016;21.5
21.05.2016;17.2
22.05.2016;11.4
23.05.2016;19.2
24.05.2016;17.9
25.05.2016;17.8
26.05.2016;14.5
27.05.2016;20.4
28.05.2016;13.3
29.05.2016;11.5
30.05.2016;16.4
31.05.2016;28.8
01.06.2016;16.3
02.06.2016;17.3
03.06.2016;15.1
04.06.2016;14.1
05.06.2016;11.1
06.06.2016;13.6
07.06.2016;18.4
08.06.2016;17.2
09.06.2016;14.8
10.06.2016;13.4
11.06.2016;12.5
12.06.2016;8.1
13.06.2016;14.6
14.06.2016;14.6
15.06.2016;13.8
16.06.2016;20.4
17.06.2016;18.5
18.06.2016;12.7
19.06.2016;8.7
20.06.2016;14.2
21.06.2016;16.7
22.06.2016;16.8
23.06.2016;18.5
24.06.2016;19.4
25.06.2016;14.1
26.06.2016;8.6
27.06.2016;8.0
28.06.2016;14.1
29.06.2016;11.0
30.06.2016;19.2
01.07.2016;15.6
02.07.2016;12.5
03.07.2016;7.7
04.07.2016;13.0
05.07.2016;14.7
06.07.2016;16.7
07.07.2016;16.8
08.07.2016;16.1
09.07.2016;11.0
10.07.2016;9.5
11.07.2016;14.7
12.07.2016;17.1
13.07.2016;12.8
14.07.2016;10.2
15.07.2016;6.3
16.07.2016;8.6
17.07.2016;8.5
18.07.2016;16.0
19.07.2016;16.2
20.07.2016;18.5
21.07.2016;22.1
22.07.2016;22.8
23.07.2016;15.5
24.07.2016;8.9
25.07.2016;16.2
26.07.2016;13.9
27.07.2016;13.8
28.07.2016;13.3
29.07.2016;14.5
30.07.2016;13.2
31.07.2016;8.5
01.08.2016;9.4
02.08.2016;12.0
03.08.2016;13.2
04.08.2016;13.8
05.08.2016;14.9
06.08.2016;4.3
07.08.2016;7.4
08.08.2016;12.9
09.08.2016;18.2
10.08.2016;8.3
11.08.2016;12.9
12.08.2016;12.1
13.08.2016;10.7
14.08.2016;8.3
15.08.2016;8.5
16.08.2016;14.1
17.08.2016;13.3
18.08.2016;13.1
19.08.2016;15.3
20.08.2016;19.9
21.08.2016;5.4
22.08.2016;13.3
23.08.2016;17.6
24.08.2016;18.1
25.08.2016;18.2
26.08.2016;20.8
27.08.2016;12.6
28.08.2016;10.7
29.08.2016;18.6
30.08.2016;23.5
31.08.2016;18.6
01.09.2016;20.8
02.09.2016;20.2
03.09.2016;15.2
04.09.2016;12.1
05.09.2016;14.6
06.09.2016;11.5
07.09.2016;17.9
08.09.2016;20.9
09.09.2016;25.6
10.09.2016;16.8
11.09.2016;8.1
12.09.2016;20.7
13.09.2016;22.8
14.09.2016;23.7
15.09.2016;26.1
16.09.2016;22.7
17.09.2016;13.8
18.09.2016;10.6
19.09.2016;14.1
20.09.2016;24.7
21.09.2016;26.5
22.09.2016;23.9
23.09.2016;22.2
24.09.2016;16.1
25.09.2016;12.4
26.09.2016;23.7
27.09.2016;29.1
28.09.2016;26.2
29.09.2016;27.9
30.09.2016;28.3
01.10.2016;19.8
02.10.2016;11.8
03.10.2016;19.9
04.10.2016;26.9
05.10.2016;25.3
06.10.2016;20.0
07.10.2016;24.3
08.10.2016;23.3
09.10.2016;22.5
10.10.2016;22.4
11.10.2016;26.5
12.10.2016;28.5
13.10.2016;34.5
14.10.2016;42.9
15.10.2016;31.0
16.10.2016;18.1
17.10.2016;30.2
18.10.2016;25.0
19.10.2016;25.9
20.10.2016;23.7
21.10.2016;26.4
22.10.2016;28.1
23.10.2016;26.0
24.10.2016;38.0
25.10.2016;34.2
26.10.2016;30.3
27.10.2016;26.4
28.10.2016;26.4
29.10.2016;24.9
30.10.2016;22.5
31.10.2016;32.0
01.11.2016;26.9
02.11.2016;38.8
03.11.2016;35.2
04.11.2016;31.5
05.11.2016;37.5
06.11.2016;20.3
07.11.2016;34.2
08.11.2016;36.2
09.11.2016;38.9
10.11.2016;42.5
11.11.2016;40.3
12.11.2016;22.6
13.11.2016;34.7
14.11.2016;36.8
15.11.2016;44.5
16.11.2016;45.1
17.11.2016;47.8
18.11.2016;60.5
19.11.2016;46.3
20.11.2016;30.7
21.11.2016;45.3
22.11.2016;52.4
23.11.2016;48.2
24.11.2016;44.8
25.11.2016;50.7
26.11.2016;31.8
27.11.2016;22.9
28.11.2016;32.3
29.11.2016;29.6
30.11.2016;41.8
01.12.2016;60.9
02.12.2016;57.2
03.12.2016;48.2
04.12.2016;35.8
05.12.2016;39.9
06.12.2016;45.3
07.12.2016;51.1
08.12.2016;42.2
09.12.2016;49.8
10.12.2016;45.9
11.12.2016;40.5
12.12.2016;57.6
13.12.2016;59.7
14.12.2016;54.6
15.12.2016;53.8
16.12.2016;58.3
17.12.2016;42.6
18.12.2016;44.4
19.12.2016;55.4
20.12.2016;53.7
21.12.2016;44.7
22.12.2016;47.0
23.12.2016;56.5
24.12.2016;50.1
25.12.2016;48.5
26.12.2016;42.0
27.12.2016;13.2
28.12.2016;54.5
29.12.2016;33.5
30.12.2016;36.8
31.12.2016;37.8
01.01.2017;39.5
02.01.2017;50.1
03.01.2017;31.0
04.01.2017;35.4
05.01.2017;14.2
06.01.2017;26.8
07.01.2017;38.7
08.01.2017;48.5
09.01.2017;59.2
10.01.2017;62.1
11.01.2017;43.3
12.01.2017;52.1
13.01.2017;44.5
14.01.2017;29.3
15.01.2017;21.6
16.01.2017;26.9
17.01.2017;30.8
18.01.2017;48.7
19.01.2017;59.2
20.01.2017;65.0
21.01.2017;45.6
22.01.2017;42.6
23.01.2017;53.4
24.01.2017;55.2
25.01.2017;61.1
26.01.2017;63.2
27.01.2017;66.8
28.01.2017;71.9
29.01.2017;61.9
30.01.2017;64.9
31.01.2017;79.8
01.02.2017;64.7
02.02.2017;67.7
03.02.2017;67.1
04.02.2017;41.9
05.02.2017;31.9
06.02.2017;23.2
07.02.2017;46.5
08.02.2017;43.5
09.02.2017;40.7
10.02.2017;
11.02.2017;
12.02.2017;
13.02.2017;
14.02.2017;34.6
15.02.2017;42.6
16.02.2017;52.2
17.02.2017;53.2
18.02.2017;34.2
19.02.2017;35.7
20.02.2017;52.8
21.02.2017;59.5
22.02.2017;48.2
23.02.2017;58.2
24.02.2017;40.1
25.02.2017;25.1
26.02.2017;31.8
27.02.2017;42.7
28.02.2017;49.2
01.03.2017;40.3
02.03.2017;41.8
03.03.2017;54.2
04.03.2017;28.4
05.03.2017;17.3
06.03.2017;31.5
07.03.2017;21.4
08.03.2017;33.9
09.03.2017;37.2
10.03.2017;21.9
11.03.2017;27.4
12.03.2017;27.9
13.03.2017;36.5
14.03.2017;45.5
15.03.2017;58.7
16.03.2017;56.3
17.03.2017;46.2
18.03.2017;34.5
19.03.2017;34.1
20.03.2017;33.3
21.03.2017;40.2
22.03.2017;37.1
23.03.2017;35.3
24.03.2017;43.8
25.03.2017;22.6
26.03.2017;13.0
27.03.2017;24.8
28.03.2017;35.8
29.03.2017;40.7
30.03.2017;42.4
31.03.2017;41.5
01.04.2017;25.4
02.04.2017;15.9
03.04.2017;30.3
04.04.2017;28.5
05.04.2017;19.0
06.04.2017;22.1
07.04.2017;41.7
08.04.2017;28.4
09.04.2017;21.2
10.04.2017;28.2
11.04.2017;28.7
12.04.2017;25.6
13.04.2017;29.9
14.04.2017;23.5
15.04.2017;20.9
16.04.2017;11.2
17.04.2017;9.4
18.04.2017;13.0
19.04.2017;9.2
20.04.2017;14.7
21.04.2017;25.6
22.04.2017;23.9
23.04.2017;14.4
24.04.2017;24.0
25.04.2017;31.9
26.04.2017;36.7
27.04.2017;29.6
28.04.2017;16.5
29.04.2017;16.9
30.04.2017;19.1
01.05.2017;21.7
02.05.2017;22.0
03.05.2017;21.3
04.05.2017;26.1
05.05.2017;22.6
06.05.2017;28.4
07.05.2017;16.2
08.05.2017;16.7
09.05.2017;18.2
10.05.2017;17.9
11.05.2017;26.3
12.05.2017;21.3
13.05.2017;12.1
14.05.2017;12.6
15.05.2017;16.9
16.05.2017;17.7
17.05.2017;18.1
18.05.2017;17.4
19.05.2017;22.6
20.05.2017;8.3
21.05.2017;10.3
22.05.2017;18.5
23.05.2017;19.8
24.05.2017;17.4
25.05.2017;10.4
26.05.2017;12.4
27.05.2017;12.1
28.05.2017;11.2
29.05.2017;15.5
30.05.2017;15.4
31.05.2017;15.8
01.06.2017;15.2
02.06.2017;15.0
03.06.2017;10.3
04.06.2017;7.2
05.06.2017;9.5
06.06.2017;18.8
07.06.2017;12.9
08.06.2017;16.3
09.06.2017;17.7
10.06.2017;14.3
11.06.2017;10.5
12.06.2017;15.5
13.06.2017;17.0
14.06.2017;20.8
15.06.2017;11.1
16.06.2017;13.7
17.06.2017;7.5
18.06.2017;7.1
19.06.2017;12.7
20.06.2017;15.3
21.06.2017;15.6
22.06.2017;16.1
23.06.2017;15.7
24.06.2017;12.6
25.06.2017;6.9
26.06.2017;11.4
27.06.2017;17.4
28.06.2017;22.5
29.06.2017;7.8
30.06.2017;13.5
01.07.2017;9.0
02.07.2017;7.9
03.07.2017;12.2
04.07.2017;14.9
05.07.2017;15.9
06.07.2017;16.0
07.07.2017;18.6
08.07.2017;10.3
09.07.2017;8.8
10.07.2017;12.9
11.07.2017;12.3
12.07.2017;12.3
13.07.2017;16.9
14.07.2017;13.8
15.07.2017;8.0
16.07.2017;6.8
17.07.2017;17.0
18.07.2017;15.8
19.07.2017;19.5
20.07.2017;18.2
21.07.2017;15.6
22.07.2017;8.5
23.07.2017;7.1
24.07.2017;13.6
25.07.2017;7.1
26.07.2017;10.6
27.07.2017;18.5
28.07.2017;16.0
29.07.2017;11.8
30.07.2017;7.1
31.07.2017;11.9
01.08.2017;11.5
02.08.2017;15.0
03.08.2017;15.5
04.08.2017;15.6
05.08.2017;10.3
06.08.2017;8.1
07.08.2017;10.5
08.08.2017;16.0
09.08.2017;15.0
10.08.2017;15.6
11.08.2017;16.2
12.08.2017;10.4
13.08.2017;7.4
14.08.2017;14.2
15.08.2017;8.1
16.08.2017;12.3
17.08.2017;12.8
18.08.2017;15.1
19.08.2017;9.3
20.08.2017;5.1
21.08.2017;13.3
22.08.2017;15.2
23.08.2017;17.5
24.08.2017;18.8
25.08.2017;18.1
26.08.2017;12.3
27.08.2017;9.2
28.08.2017;18.3
29.08.2017;18.7
30.08.2017;18.2
31.08.2017;21.1
01.09.2017;18.6
02.09.2017;9.9
03.09.2017;7.9
04.09.2017;17.8
05.09.2017;19.4
06.09.2017;20.5
07.09.2017;17.4
08.09.2017;17.1
09.09.2017;13.8
10.09.2017;11.9
11.09.2017;19.4
12.09.2017;17.3
13.09.2017;18.6
14.09.2017;29.9
15.09.2017;27.8
16.09.2017;11.0
17.09.2017;9.2
18.09.2017;20.6
19.09.2017;13.9
20.09.2017;22.9
21.09.2017;23.0
22.09.2017;26.7
23.09.2017;16.9
24.09.2017;10.2
25.09.2017;20.0
26.09.2017;22.7
27.09.2017;25.3
28.09.2017;26.5
29.09.2017;27.5
30.09.2017;21.0
01.10.2017;15.9
02.10.2017;22.0
03.10.2017;25.9
04.10.2017;25.4
05.10.2017;23.0
06.10.2017;16.4
07.10.2017;17.6
08.10.2017;24.4
09.10.2017;28.9
10.10.2017;29.7
11.10.2017;35.9
12.10.2017;34.3
13.10.2017;34.4
14.10.2017;27.3
15.10.2017;21.3
16.10.2017;36.0
17.10.2017;33.4
18.10.2017;37.9
19.10.2017;37.8
20.10.2017;43.5
21.10.2017;39.4
22.10.2017;18.9
23.10.2017;14.1
24.10.2017;48.6
25.10.2017;47.2
26.10.2017;49.1
27.10.2017;27.5
28.10.2017;29.5
29.10.2017;23.3
30.10.2017;30.0
31.10.2017;36.5
01.11.2017;26.2
02.11.2017;41.6
03.11.2017;40.7
04.11.2017;44.2
05.11.2017;22.8
06.11.2017;29.7
07.11.2017;44.8
08.11.2017;39.0
09.11.2017;33.6
10.11.2017;33.4
11.11.2017;29.3
12.11.2017;27.4
13.11.2017;8.9
14.11.2017;38.8
15.11.2017;45.3
16.11.2017;44.7
17.11.2017;44.5
18.11.2017;37.0
19.11.2017;19.3
20.11.2017;43.8
21.11.2017;51.2
22.11.2017;53.9
23.11.2017;67.3
24.11.2017;48.0
25.11.2017;41.0
26.11.2017;7.6
27.11.2017;39.6
28.11.2017;52.3
29.11.2017;59.5
30.11.2017;29.1
01.12.2017;42.7
02.12.2017;36.7
03.12.2017;38.9
04.12.2017;61.2
05.12.2017;61.9
06.12.2017;52.3
07.12.2017;52.5
08.12.2017;38.9
09.12.2017;15.8
10.12.2017;28.2
11.12.2017;53.4
12.12.2017;61.4
13.12.2017;58.9
14.12.2017;54.9
15.12.2017;52.6
16.12.2017;43.1
17.12.2017;21.1
18.12.2017;53.6
19.12.2017;61.4
20.12.2017;56.2
21.12.2017;58.6
22.12.2017;66.5
23.12.2017;56.8
24.12.2017;48.8
25.12.2017;42.3
26.12.2017;38.3
27.12.2017;47.5
28.12.2017;19.6
29.12.2017;27.4
30.12.2017;30.5
31.12.2017;38.4
01.01.2018;43.7
02.01.2018;43.1
03.01.2018;38.1
04.01.2018;34.7
05.01.2018;35.1
06.01.2018;37.4
07.01.2018;32.3
08.01.2018;38.9
09.01.2018;37.0
10.01.2018;34.9
11.01.2018;33.9
12.01.2018;39.8
13.01.2018;33.3
14.01.2018;30.9
15.01.2018;42.7
16.01.2018;41.2
17.01.2018;34.5
18.01.2018;41.4
19.01.2018;43.6
20.01.2018;26.7
21.01.2018;18.2
22.01.2018;42.1
23.01.2018;50.2
24.01.2018;61.1
25.01.2018;57.2
26.01.2018;58.8
27.01.2018;40.7
28.01.2018;30.1
29.01.2018;42.5
30.01.2018;51.7
31.01.2018;58.7
01.02.2018;50.5
02.02.2018;39.3
03.02.2018;21.5
04.02.2018;27.0
05.02.2018;35.3
06.02.2018;35.1
07.02.2018;34.8
08.02.2018;40.7
09.02.2018;42.9
10.02.2018;25.2
11.02.2018;27.1
12.02.2018;24.7
13.02.2018;28.6
14.02.2018;35.5
15.02.2018;43.0
16.02.2018;43.5
17.02.2018;51.2
18.02.2018;33.8
19.02.2018;37.0
20.02.2018;44.5
21.02.2018;41.8
22.02.2018;40.4
23.02.2018;35.9
24.02.2018;31.6
25.02.2018;18.4
26.02.2018;24.1
27.02.2018;27.5
28.02.2018;36.7
01.03.2018;41.1
02.03.2018;56.0
03.03.2018;42.2
04.03.2018;33.7
05.03.2018;40.5
06.03.2018;34.2
07.03.2018;43.1
08.03.2018;38.1
09.03.2018;47.2
10.03.2018;29.3
11.03.2018;24.6
12.03.2018;32.5
13.03.2018;32.1
14.03.2018;34.1
15.03.2018;29.3
16.03.2018;27.7
17.03.2018;27.5
18.03.2018;18.2
19.03.2018;26.5
20.03.2018;25.2
21.03.2018;19.6
22.03.2018;29.8
23.03.2018;28.9
24.03.2018;28.2
25.03.2018;21.0
26.03.2018;29.4
27.03.2018;31.3
28.03.2018;27.0
29.03.2018;27.6
30.03.2018;31.4
31.03.2018;19.3
01.04.2018;18.9
02.04.2018;13.6
03.04.2018;31.9
04.04.2018;31.9
05.04.2018;19.9
06.04.2018;28.1
07.04.2018;23.7
08.04.2018;17.8
09.04.2018;27.2
10.04.2018;25.5
11.04.2018;26.4
12.04.2018;21.6
13.04.2018;34.3
14.04.2018;21.2
15.04.2018;27.6
16.04.2018;30.9
17.04.2018;27.0
18.04.2018;24.6
19.04.2018;27.3
20.04.2018;28.5
21.04.2018;18.4
22.04.2018;16.2
23.04.2018;24.1
24.04.2018;20.9
25.04.2018;21.6
26.04.2018;20.8
27.04.2018;28.9
28.04.2018;13.7
29.04.2018;9.1
30.04.2018;11.8
01.05.2018;8.7
02.05.2018;24.0
03.05.2018;29.3
04.05.2018;27.4
05.05.2018;16.4
06.05.2018;11.0
07.05.2018;14.1
08.05.2018;15.2
09.05.2018;18.5
10.05.2018;10.3
11.05.2018;19.4
12.05.2018;15.2
13.05.2018;10.7
14.05.2018;13.4
15.05.2018;18.5
16.05.2018;16.4
17.05.2018;16.0
18.05.2018;17.5
19.05.2018;10.3
20.05.2018;11.1
21.05.2018;10.6
22.05.2018;21.8
23.05.2018;14.7
24.05.2018;16.6
25.05.2018;17.6
26.05.2018;12.3
27.05.2018;8.1
28.05.2018;15.4
29.05.2018;17.1
30.05.2018;17.9
31.05.2018;10.1
01.06.2018;13.3
02.06.2018;11.4
03.06.2018;8.6
04.06.2018;19.3
05.06.2018;14.3
06.06.2018;12.0
07.06.2018;10.6
08.06.2018;18.6
09.06.2018;10.1
10.06.2018;8.3
11.06.2018;17.1
12.06.2018;15.6
13.06.2018;15.5
14.06.2018;13.8
15.06.2018;15.4
16.06.2018;11.2
17.06.2018;8.8
18.06.2018;13.3
19.06.2018;14.4
20.06.2018;17.0
21.06.2018;14.0
22.06.2018;8.6
23.06.2018;
24.06.2018;
25.06.2018;
26.06.2018;12.5
27.06.2018;12.0
28.06.2018;13.2
